"Time","Time Code","Country Name","Country Code","Ladder score","Access to electricity (% of population) [EG.ELC.ACCS.ZS]","Age dependency ratio (% of working-age population) [SP.POP.DPND]","Agricultural land (% of land area) [AG.LND.AGRI.ZS]","Compulsory education, duration (years) [SE.COM.DURS]","Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS]","Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS]","Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS]","Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Forest area (% of land area) [AG.LND.FRST.ZS]","GDP growth (annual %) [NY.GDP.MKTP.KD.ZG]","GDP per capita, PPP (constant 2021 international $) [NY.GDP.PCAP.PP.KD]","General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS]","Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS]","Gross domestic savings (% of GDP) [NY.GDS.TOTL.ZS]","School enrollment, primary (% gross) [SE.PRM.ENRR]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS]","Individuals using the Internet (% of population) [IT.NET.USER.ZS]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.ZS]","Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]","Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]","Population density (people per sq. km of land area) [EN.POP.DNST]","Population growth (annual %) [SP.POP.GROW]","Proportion of seats held by women in national parliaments (%) [SG.GEN.PARL.ZS]","Rural population (% of total population) [SP.RUR.TOTL.ZS]","Trade (% of GDP) [NE.TRD.GNFS.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Vulnerable employment, total (% of total employment) (modeled ILO estimate) [SL.EMP.VULN.ZS]","Control of Corruption: Estimate [CC.EST]","Out-of-pocket expenditure (% of current health expenditure) [SH.XPD.OOPC.CH.ZS]","Prevalence of undernourishment (% of population) [SN.ITK.DEFC.ZS]","Voice and Accountability: Estimate [VA.EST]"
"2023","YR2023","Ethiopia","ETH",4.09060001373291,55.4,74.0248657156642,34.0779564851996,8,62.1745084426461,6.36148510906765,31.4640006362268,6.59591829014293,3.989,2.40146315358044,14.9308975782695,6.59424599357075,2757.95923634026,6.31777188442684,22.1694039604718,14.7630390334925,83.7319745881618,96.0685445766014,14.0022832171223,83.1884,30.2188278135278,68.459,42.838588907232,67.315,0.882490047359025,122.291,35.7,46.5,0.396956017595772,114.037952012,2.6036241976442,41.3135593220339,76.9413528442383,20.5982015072652,3.375,84.7805284836266,-0.465061634778976,46.26859283,19.7,-1.06066715717316
"2023","YR2023","Finland","FIN",7.80420017242432,100,62.6357187918865,7.44176865377023,12,3.61668081097713,21.3671841746729,75.0161350143499,42.7930569401278,1.26,-0.0389119475535467,73.7235162521384,-0.939093459613758,56250.8787899319,25.6197589866886,22.9633348970856,22.9090922418343,99.1151733398438,142.861724853516,42.7703336656307,93.5139,6.25064322154763,60.275,48.5290609440681,81.6853658536585,2.0075369530221,127.473,1.8,2.3,0.253629995298074,18.3705454665088,0.499192375381062,46,25.9937451397172,85.5633906057585,7.149,9.76066176622248,2.22151660919189,14.09493542,2.5,1.63263607025146
"2023","YR2023","France","FRA",6.66130018234253,100,62.6913599952639,52.5043974394656,13,2.50551207357095,19.245754578992,78.2487367442902,34.4562568778842,1.66,0.590645170561014,32.4764820484275,1.43921494437743,54296.7230897731,23.0901262196221,22.9278749312543,21.2142436260002,103.265121459961,103.962417602539,36.1698881831383,86.8364,4.87835726508441,55.938,48.5123937962774,82.9292682926829,1.95099683800051,116.688,3.4,4.3,1.20083883326395,126.862020595603,0.275093143443794,37.7816291161178,21.2195676873453,70.6261450610225,7.335,8.08089252177034,1.18482184410095,9.26032639,2.5,1.15460133552551
"2023","YR2023","Gabon","GAB",5.0346999168396,94.1,68.6454953915487,8.35656459812939,10,29.3150261549517,18.2791046275334,52.4057146830885,63.728277780069,3.647,5.93517225575899,91.1823650405558,2.43893665064327,18701.4227766897,11.4661377111924,18.0760661101408,54.0539683515869,99.7844886779785,96.0685445766014,27.7503755386229,71.9256,3.62901534185376,51.5,39.7609908786164,68.337,1.32324399735374,122.607,26.5,33.2,1.8786395323162,9.64329956921644,2.19891289669511,24.4897959183673,8.3624037202687,91.478653318692,20.161,29.9180194867911,-1.01552844047546,17.27153969,25.3,-0.919151186943054
"2023","YR2023","Gambia, The","GMB",4.27939987182617,66.9,77.6473477794781,62.6482213438735,9,29.0675172421552,18.5957910014514,52.3366917563934,7.05322371368282,4.006,8.62799548703865,22.2792391304348,5.9167957146697,2963.59873325179,9.61731353349514,27.4459749812404,-2.42970515893751,98.7359670428779,96.0685445766014,32.9087936094866,45.9137,16.9742129632327,47.549,48.2442549296071,65.86,0.581008845800962,122.291,33.8,44.1,21.614131460784,266.5854743083,2.30124049704572,8.62068965517241,36.1979817543892,39.9620173231694,6.479,64.1418019599239,-0.281129717826843,33.7826767,16.8,-0.0410085804760456
"2023","YR2023","Georgia","GEO",5.10909986495972,100,57.1296262620538,34.1329687724852,9,35.6338894910963,16.1027578488239,48.2633526600798,49.2670598313658,1.81,6.86202066832702,40.6159159591308,7.83220126555726,22590.5293649146,12.1485458625234,24.9987945206376,16.3817350217902,100.887260863464,103.183588288651,57.8841193302132,81.8843,2.48776056578715,64.042,48.0602615485334,74.496,1.65864808405362,155.25,8,9.2,13.6504078223071,65.0037265124742,0.0802640328443946,18.4397163120567,39.2476922200276,107.151179161579,11.549,43.5648041038313,0.617694795131683,58.75926208,2.5,0.0347131341695786
"2023","YR2023","Germany","DEU",6.89179992675781,100,57.9918953896649,47.4658729931603,13,1.21168390188867,26.3957028467134,72.3926155732498,42.9672624196847,1.39,1.69740103499567,32.6789342643734,-0.869647578573321,63039.3719696432,21.0588698152068,21.994283425489,25.9662598860951,102.190689086914,100.603057861328,38.9952859590786,92.4764,5.94643667725823,61.05,46.5804663961253,80.5414634146342,1.48796332620564,124.663,3.1,3.7,0.460768626602933,238.351810090719,0.131511079477747,35.1902173913043,18.0965633307871,81.9625483787634,3.071,4.44476279613189,1.66416621208191,11.05290699,2.5,1.46138572692871
"2023","YR2023","Ghana","GHA",4.60500001907349,89.5,66.1425812587668,55.393019913595,11,36.0071785301449,17.6354156979607,46.3573976923314,31.7708164934404,3.397,1.63794208213468,35.1921958573042,3.14009099763754,6808.53775165029,5.49933849254746,10.1167734490213,9.27054490534615,99.7844886779785,96.0685445766014,32.6170450347243,69.9445,38.1069656296501,59.067,47.4044046300346,65.498,0.398080247565807,98.8059,28.2,37.1,3.04707983222618,148.49676310689,1.90860289687983,14.5454545454545,42.1925262225346,64.3878615281647,2.829,60.651477788433,-0.0990211144089699,26.67723274,6.3,0.410351544618607
"2023","YR2023","Greece","GRC",5.93090009689331,100,58.9062451092587,41.6760178432894,10,11.4759495085773,15.9526314447748,72.5713945343447,43.8388384656124,1.32,1.94366777616511,30.2699767261443,2.13591131996631,36700.5134631056,19.3306773184981,16.1682825755533,11.3748329364799,102.020217895508,105.191741943359,48.6322498290894,85.0102,3.46480128513405,51.801,44.8417142289226,81.5365853658537,2.88325472633445,110.792,3.2,3.7,0.223070437548297,80.7397284716835,-0.283349545727581,23,21.2253696157912,92.4710882947018,11.023,23.6681730294069,0.0978469252586365,34.30307007,2.5,1.01216721534729
"2023","YR2023","Guatemala","GTM",6.15030002593994,100,58.4095417496558,43.0384471817842,16,29.8079302323534,22.5148985440343,47.6771712236122,16.6062377966274,2.311,1.58123029170621,32.5961179544606,3.5331575177533,12384.948508094,11.2417426602033,16.4754437049976,1.39084430641859,102.032228557129,47.3762534803949,31.6908329501082,56.0535,6.20657592272126,59.586,32.6090676094742,72.602,0.41898209578954,113.709,17.9,21.4,19.1445837880762,169.138092571855,1.53986971917384,20,44.3917680434461,48.2970707467356,2.344,36.6134557678145,-1.12161290645599,57.18184662,11.8,-0.53369927406311
"2023","YR2023","Guinea","GIN",5.07170009613037,51.1,80.7795140106788,73.2292487384014,6,49.0242038204544,13.9586503818969,37.0171693809915,44.1320630492989,4.217,5.8682281330222,24.6988442129253,5.54172668627702,3904.82395527998,13.491592156736,23.4269896966463,15.8615853937226,99.7844886779785,96.0685445766014,51.6974637089281,26.5014,7.80497591927973,52.812,41.6378587732032,60.74,2.13309701622161,122.291,61.5,95,2.21728188238975,58.6255412664822,2.46199049961035,29.6296296296296,62.3545916045295,95.829526758227,5.141,79.7496015595189,-0.897673428058624,54.41574097,11.4,-1.14505314826965
"2023","YR2023","Honduras","HND",6.02250003814697,95.6,54.5329302016737,31.9599606756636,12,22.9822436621164,21.7870265831879,55.2307297546957,37.3686804713719,2.5,3.16136364280263,56.2732147645008,3.57584760454412,6467.8800352783,14.9293299388294,22.1864309601857,-1.86818793070688,82.5478821305927,54.5012702941895,61.4232993622646,58.2789,6.66325180347457,56.485,34.860503371274,72.884,1.52388630538342,74.4148,13.3,15.5,26.1039039273527,95.1367503798373,1.71477388415816,27.34375,41.6867607294898,98.7919798336365,6.07,34.3721389715693,-1.11195814609528,53.06166458,14.8,-0.45370152592659
"2023","YR2023","Hong Kong SAR, China","HKG",5.30849981307983,100,47.8071542342089,3.80952380952381,9,0.191104185514937,14.0265540796666,85.7823146393718,176.797005304001,0.751,32.0136011857385,30.1929030014588,3.2238599613664,64434.5576690871,13.3006615253428,16.1396966154143,16.7262070759346,99.7844886779785,96.0685445766014,176.210494843481,95.9778,2.09660511249089,57.216,50.8073046586586,85.2473170731707,1.5448976529505,319.494,10.8,13.1,0.119085906031378,7177.2380952381,2.55352466697343,27.3311897106109,0,353.007500147482,2.949,6.18938579228576,1.62514543533325,30.88848877,3.1,-0.320146769285202
"2023","YR2023","Hungary","HUN",6.04120016098022,100,54.5703480456464,55.6985097523559,13,4.42777980045488,31.0319467829846,64.5402734165606,81.23463230178,1.51,-33.1910318158223,22.4484341442034,-0.817107370513455,40333.2546888118,19.9521193750233,26.0318946328214,30.1154117689122,103.570762634277,105.419059753418,77.1511151656892,91.4501,17.1249659678737,60.61,46.8474243538131,76.7707317073171,2.04951096796972,105.054,3.2,3.8,2.40983965445182,105.108327854482,-0.134269181500181,14.070351758794,29.7076973108569,158.385747467469,4.096,8.24644417864645,-0.000498130626510829,23.05996895,2.5,0.35952889919281
"2023","YR2023","Iceland","ISL",7.52960014343262,100,50.1598302412054,16.2451651294258,10,3.77673183894094,18.2479457198495,77.9753224412096,44.1458930228565,1.59,5.95630440129812,0.528744421303184,5.18615760140189,68118.3960312086,25.1365329197638,25.1512117728756,26.0380559063839,98.2218322753906,108.911361694336,43.2590488893482,99.8301,8.73630299937298,74.748,45.9803153772886,82.6073170731707,1.5448976529505,123.382,1.9,2.6,0.697213311817886,3.82488346722206,0.953546915490719,47.6190476190476,5.84817382151989,87.4049419122047,3.518,10.2814429298707,1.55130612850189,14.68500805,2.5,1.44590175151825
"2023","YR2023","India","IND",4.03579998016357,99.5,47.0132181120622,60.0604064994164,8,43.5135811245793,25.0292115986201,31.4572072768006,21.4486977833541,1.975,0.771919134264091,24.5390304689576,9.19075493028345,9301.75603225735,10.3054222433801,33.3623103638844,29.506488955632,113.164575709104,79.3250397483992,23.544144504402,83.1884,5.64914318907925,54.697,27.5277753691858,72.003,2.35679426678262,80.5632,24.5,27.7,3.28504639847322,483.679010086809,0.883289539766135,15.2416356877323,64.9323081575814,44.9928422877561,4.172,72.7628402822064,-0.366014748811722,43.88510513,12,0.0944044888019562
"2023","YR2023","Indonesia","IDN",5.27689981460571,99.4,47.0224568841154,29.1258057551148,9,28.7792280576249,21.951549784263,49.2692149419358,21.7538472039177,2.127,1.57116694173474,47.7220336902463,5.04902331835997,13889.9749067297,7.45486118997106,30.3425864737035,38.1195860293064,98.1566275726904,96.0002120295081,19.5824396668474,69.2084,3.66938654859761,67.899,39.4848201375615,71.146,0.821108120466812,125.238,17,20.6,1.05507286323115,148.57692229227,0.842666137328498,21.5652173913044,41.8820646602122,41.3362868707652,3.308,50.671641325763,-0.48687219619751,31.0836544,6.3,0.138982817530632
"2023","YR2023","Iran, Islamic Rep.","IRN",4.87629985809326,100,44.414481053557,29.008936825886,9,14.0724777665032,35.0039654425064,50.9235642909999,23.9216475542357,1.695,0.310885408088419,6.64923611710324,5.33235117216407,17044.8173461033,12.5507486764489,43.772806898094,43.9546596913847,99.7844886779785,96.0685445766014,25.4719025417845,79.6309,44.5791857572797,41.517,16.7869968566676,77.654,2.35179187276968,166.28,10.7,11.8,1.8786395323162,55.8451198767334,1.20408185634218,5.59440559440559,23.3240432739258,49.3935500960203,8.129,40.0099577621982,-1.23189043998718,43.14528656,6.8,-1.45358419418335
"2023","YR2023","Iraq","IRQ",4.94089984893799,100,68.0336199589456,21.8307880128072,6,8.36063691123896,26.6212558216565,65.0181172620081,39.6312322400043,3.249,-1.99474822313262,1.90035242899592,0.517705525131191,13202.3228073875,17.527542508163,24.0865197018349,42.6876252389217,99.7844886779785,96.0685445766014,29.8300885590124,81.7291,4.35835351089586,41.628,13.2302377986631,72.324,2.26269486919183,101.389,20.8,22.6,0.432049782942699,103.826155759795,2.25148890849618,29.0519877675841,30.131721496582,69.4613207990167,15.239,27.0725257191358,-1.32103753089905,53.9823761,14.9,-0.958918929100037
"2023","YR2023","Ireland","IRL",6.91079998016357,100,52.8088109767237,60.8070837567136,10,4.63227712600625,17.2768822949357,78.0908405790581,136.52636667411,1.5,-24.6702589530642,11.5259108724053,-2.53637409313261,117862.128878959,11.8263997853123,26.6582803909323,60.5237336032236,99.7844886779785,96.0685445766014,103.123260911001,96.4974,6.29942487419125,66.184,46.2484008731005,82.8609756097561,0.230374711003044,110.798,3.4,3.8,0.100626960522158,77.1017273914937,1.87573900211149,23.125,35.8847917538732,239.649627585111,4.243,10.3210240374341,1.5752888917923,11.29947281,2.5,1.48345601558685
"2023","YR2023","Israel","ISR",7.47289991378784,100,66.7509366513991,24.8012939001848,15,0.812389286822541,15.4236915100251,83.7639192031524,30.4105026275679,2.85,3.15712318737314,6.46950092421442,1.82652049482384,47527.151024672,22.3099973815371,26.1101982037385,28.9408785394085,96.4853820800781,96.4655990600586,27.5798180861304,87.0384,4.22522603168918,65.055,47.9097760118536,83.1951219512195,5.38479973351622,153.337,2.7,3.4,0.193309194499678,455.129390018484,3.00437405991345,24.1666666666667,8.4910430205495,57.9903207136983,3.371,7.88898496592273,0.829359412193298,20.48583984,2.5,0.64426463842392
"2023","YR2023","Italy","ITA",6.4045000076294,100,57.1418238396626,44.2565839307453,12,3.59437585162293,26.6374968010209,69.7681231887873,33.3315893476608,1.2,1.8137542726883,32.8944947923712,0.975694840127005,52870.3261442897,17.6651591380703,23.0784564391973,24.6344572582016,103.566017150879,100.678756713867,31.7755885286565,87.0278,5.62219442195901,49.8,42.7294517851408,83.7,1.60646040928357,131.872,2.3,2.8,0.522413573707348,199.459678073854,-0.0499178457490556,32.25,30.4618459876699,65.1071778763174,7.627,14.5459593201289,0.550129175186157,23.64643097,2.5,1.11553084850311
"2023","YR2023","Jamaica","JAM",5.70270013809204,97.7,36.9793488070563,38.5041551246537,6,14.5503141401867,17.2435814566797,68.2061044031337,36.4788092089788,1.358,2.29897160435092,56.190757156048,2.74634433906714,11398.8120394641,15.9811206166166,23.4269896966463,21.5392143259663,87.7375451717876,85.4353132628153,40.8598241526171,89.473,6.47413734662063,69.469,46.1663926323529,71.479,1.18599590352408,115.092,18.3,19.3,16.8113957088423,262.214773776547,0.0226098931571573,28.5714285714286,41.5489850632571,78.88752670603,3.022,31.7277710267084,-0.112082988023758,20.2454052,7.7,0.56428599357605
"2023","YR2023","Japan","JPN",6.12900018692017,100,70.1001399306642,12.6368303066246,9,3.00513467595088,23.7088479999434,73.2860158386442,21.8515912402593,1.2,0.474278368651713,68.3957811364628,1.47503481053384,45858.6595131439,15.9811206166166,26.1821637488649,24.7344835596478,102.496421813965,102.344436645508,23.2992883238654,86.9815,3.26813365933163,62.9,44.9326623132591,84.0412195121951,1.13954641785041,178.432,1.8,2.4,0.111846653062437,341.54455749932,-0.487370782049143,10.3448275862069,7.9173096108527,45.1508795641248,2.6,7.8790588899942,1.3956606388092,12.23568153,3.9,1.10550534725189
"2023","YR2023","Jordan","JOR",4.1198000907898,100,55.1554977992581,11.5323107417168,10,3.27855772336101,16.3691939436539,80.3522103383423,43.5168833945194,2.639,3.92718313792336,1.09804716534901,2.88408339281683,9381.35436036929,15.9811206166166,23.4269896966463,21.5392143259663,98.2994873290949,91.9696843781763,56.8309853575149,92.5344,2.08486986327134,40.123,19.0928507977702,77.814,4.81224565580192,67.5457,12.2,13.2,8.5342141956866,128.828670856139,1.61225050235636,12.3076923076923,7.317763131664,100.347868752034,16.62,8.18226341011927,0.0886586904525757,34.4679451,14.3,-0.774707794189453
"2023","YR2023","Kazakhstan","KAZ",6.14389991760254,100,60.893935746271,79.3664851650183,9,12.0248423569605,19.8082307083233,68.1669269347162,34.650577449538,3.012,2.1854941498751,1.31214516427751,5.09999999973641,34703.2349286604,11.2471234717129,28.157135537565,37.0785108952914,98.9804493873135,95.2393054334066,27.6837063179642,92.8785,14.7249900200331,70.401,48.3230680353554,74.402,0.440775673081948,127.115,7.6,9.6,0.115996073438374,7.53050487091158,1.46415151694869,18.3673469387755,38.2439080500819,62.3342837675021,4.835,24.953358583172,-0.26659306883812,27.64227867,2.5,-1.00384140014648
"2023","YR2023","Kenya","KEN",4.48659992218018,76.2,67.6739373442667,49.5263223856783,12,47.1556460778454,12.1595903826143,40.6847771202981,16.890666978856,3.208,0.472521238226254,6.21662477880402,5.71999241214208,5691.82513474417,11.7769650802435,16.5707504717762,11.2691628956718,98.2483475806861,84.3083880306996,24.2204234378835,35,7.67139634029402,67.463,47.25095611573,63.646,0.975388127956637,120.612,34.7,39.9,3.93262959527649,95.2681371231706,1.98296028478422,23.2758620689655,68.3669659183571,41.1110904167396,5.409,64.2693582037439,-0.770913004875183,24.24565315,36.8,-0.124170683324337
"2023","YR2023","Korea, Rep.","KOR",5.95109987258911,100,41.4544025774417,16.0655737704918,9,5.32432842202518,23.9914232241802,70.684251824038,41.3214807367697,0.721,1.03221435142435,64.108606557377,1.58301467403629,54029.3434990785,17.7751832803211,31.8912200894147,32.2761724912913,100.301467895508,96.2983932495117,40.9365283348931,97.416,3.5974562502901,64.266,43.8227480936206,83.4292682926829,2.59925771052554,162.114,2.3,2.8,0.381341957760895,529.842407786885,0.077477253324535,19.0635451505017,18.8354448279579,82.2580090716629,2.675,18.1874620593958,0.894088566303253,31.75381851,2.5,0.8595951795578
"2023","YR2023","Kosovo","XKX",6.36759996414185,100,44.7976993017704,42.4367915620695,10,14.5503141401867,19.6802287144108,60.5871625686937,39.64047566608,1.545,8.68015870393432,30.1929030014588,4.06762701436438,14240.2030320365,12.5993329798923,33.9456293075627,3.27472906182064,99.7844886779785,96.0685445766014,70.3113759118221,83.1884,4.94432438791283,61.811,45.6101000783936,78.033,1.27351351798076,122.291,8.3,9.1,17.5065673926049,84.5003473000224,-4.95226324203524,27.3311897106109,50.8894420898485,109.951851577902,4.835,28.5289289452113,-0.185286059975624,30.88848877,3.9,-0.0888094082474709
"2023","YR2023","Kyrgyz Republic","KGZ",5.8253002166748,100,61.5475158691892,54.0085714285714,10,16.7709655704674,26.0018677091588,57.2271667203738,36.8882232535821,2.7,1.04737270916902,7.14337851929093,9.0132928339342,6575.77541290499,15.9811206166166,34.4590059457311,-4.25031303187302,98.0963360523919,91.2655243671618,95.485180658754,88.4701,10.7532770416742,56.921,39.3444828099474,72.2487804878049,3.45490593195541,108.591,14.9,17,18.773661768124,37.0164233576642,1.76957037310792,20,65.293560824638,132.373403912336,3.498,29.9347601469245,-1.22109532356262,42.26472855,5.1,-0.723200380802155
"2023","YR2023","Lao PDR","LAO",5.11070013046265,96.5,54.0669284232336,9.90987868284229,9,69.3876980673051,7.24890970605785,23.3633634152757,36.4788092089788,2.421,11.2425630959408,71.4558058925477,3.74568140158232,8372.15591874407,15.9811206166166,23.4269896966463,21.5392143259663,95.0382534939216,54.4330611689851,40.8598241526171,63.6255,31.2301341732646,65.99,46.5880119562145,68.964,1.5448976529505,64.7588,35.2,39,1.81268457051843,33.2105415944541,1.39237667233214,21.9512195121951,61.1929911482844,78.88752670603,1.186,76.9069957462894,-0.973836362361908,44.84078598,3.9,-1.63225436210632
"2023","YR2023","Latvia","LVA",6.21269989013672,100,58.7910304708067,31.6728266109593,11,5.83522321186928,23.3245439712967,70.840232816834,65.9896551482715,1.36,3.94830779361871,54.9959826450265,-0.941606068823631,37277.7217221317,20.112103306672,24.6916298440452,21.0279509863217,98.4666366577148,102.126243591309,69.653334005995,92.1879,8.93804623316637,60.985,49.6988169505035,75.6780487804878,2.97016956920808,119.91,2.5,3,2.88631577171599,30.2701269484172,0.22997050070229,32,31.6413683656939,135.642989154266,6.465,8.27463018952545,0.698113977909088,35.05759811,2.5,0.993027687072754
"2023","YR2023","Lebanon","LBN",2.39219999313354,100,57.5802354030357,65.9055522971652,10,3.51300056008433,20.123353070803,76.3636463691127,30.5514119674735,2.239,3.26435467389127,14.1867057673509,-0.760584470257314,11330.2687387422,5.16901441243845,1.89754409912655,-41.2060419770808,78.2026874196176,62.8279212477627,73.6549981017088,83.4933,221.341644023365,43.424,26.8136182886354,77.817,1.62409234575544,122.291,16,18.3,33.349773045666,564.368817204301,0.503630953855672,6.25,9.54759258024021,104.206410069182,10.985,19.3941428386248,-1.22706246376038,29.70126343,8.7,-0.654260396957397
"2023","YR2023","Liberia","LBR",4.0423002243042,32.5,76.2870435714976,19.9651162790698,6,42.5856167455119,8.20136751969499,49.2130157347932,36.4788092089788,3.95,7.11347042965831,78.1422342192691,4.68375688761311,1616.92373356695,15.9811206166166,23.4269896966463,21.5392143259663,99.7844886779785,96.0685445766014,40.8598241526171,23.4979,10.0944535665552,76.647,47.4835954641661,62.163,1.42410022779043,122.291,52.6,72.9,21.6447627671982,57.0289763289037,2.20390696065654,10.958904109589,45.002136517776,78.88752670603,2.905,77.3953609348577,-0.888349294662476,63.23887634,35.5,0.0538939349353313
"2023","YR2023","Lithuania","LTU",6.76300001144409,100,53.2410196696624,45.8945686900959,11,5.05918982976292,25.808480303668,69.132329866569,76.4728581033646,1.18,4.80150438624708,35.2301501597444,0.342262716277261,46159.7081733083,17.2754834531022,21.9341715222081,25.8379787143291,102.679946899414,105.428817749023,72.5690509112436,88.5029,9.11731962390475,62.886,49.3343153399276,76.9878048780488,2.71300052887971,137.204,2.8,3.4,1.22409792475394,45.87196485623,1.40084461829591,28.3687943262411,31.424545416801,149.041909014608,6.841,10.7859209223594,0.781545519828796,31.02016449,2.5,1.07111299037933
"2023","YR2023","Luxembourg","LUX",7.22790002822876,100,44.7725431159019,51.6606200912036,12,0.946506466671769,9.00283156041938,90.0506619729089,217.379822583978,1.25,-10.4511316835125,34.4538272103664,0.0994399943552651,130048.92038753,18.3408704839661,16.4259109763361,48.618586729151,99.0644607543945,107.744010925293,185.187145613366,99.3479,3.74140361983136,61.538,46.3118683540491,83.3585365853659,0.77317942181024,144.475,2,2.3,2.83927238374381,258.862052624628,2.02002574712319,33.3333333333333,5.1984699679213,402.566968197344,5.184,6.85390678809214,1.92665910720825,8.77390862,2.5,1.63266289234161
"2023","YR2023","Madagascar","MDG",4.01910018920898,39.4,75.1537300734546,70.2904778274321,5,69.8915361196731,9.83592011719846,20.2725437631284,27.0030474850644,3.972,3.27357918889341,21.2962600550017,4.20304615840668,1629.46097248642,16.6262406413491,19.9083555489204,11.80411156292,130.599039642521,96.0685445766014,34.1299942035502,20.3671,9.87432675044889,85.465,48.6426324610494,63.632,0.647758015406905,75.4563,44.2,64.8,1.96254272292413,53.6196837401169,2.46201530433165,18.5430463576159,68.0200561139054,61.1330416886146,3.044,84.7910373194925,-1.00018215179443,27.42209625,39.5,-0.319516479969025
"2023","YR2023","Malawi","MWI",3.49519991874695,15.6,78.280606285515,64.1705557912601,8,65.2994551680775,7.3286639879322,27.3718673513721,11.2450363894528,3.648,5.68592009976555,22.4406024607552,1.94575281675984,1649.29873234551,19.0395224898473,14.4830771619003,-4.21749232864847,135.974440781822,36.644092994481,31.1926320096439,17.9881,28.7897428247298,62.998,48.4621577098849,67.353,1.16535783959732,61.0866,29.4,38.3,1.35282219243253,223.84898175647,2.57135708610945,20.7253886010363,83.0251253334644,42.4376683990967,5.009,60.0058962741485,-0.602811515331268,12.00286865,21.4,0.0756149441003799
"2023","YR2023","Malaysia","MYS",6.01230001449585,100,42.3268043029121,26.0873535230558,6,9.74966658350567,25.9966868796068,64.2536465368875,68.6789535653168,1.55,1.97990062716743,57.7190381981434,3.5370638041057,32857.6676600774,11.9697728310015,22.8017590224926,27.5662045115268,91.5021106685076,79.4472788704033,63.9145080762826,97.6927,2.48886560125754,66.178,36.928399373767,76.657,0.981466758859051,142.732,6.8,8.1,0.426163280659906,106.913096941105,1.23402869169549,13.5135135135135,23.5565247894261,132.593461641599,3.858,22.1461272529112,0.295621365308762,37.09352112,2.5,0.0876194089651108
"2023","YR2023","Mali","MLI",4.19780015945435,54.5,95.5627428168982,35.4694668863046,9,63.8459121625936,8.64283764374913,27.5112501936573,24.7499499048026,5.614,2.83131972701562,10.896663634352,4.72541109080376,2860.42819002278,12.8416749921675,21.5452284920776,13.5118661193811,72.7972336510107,38.9389470920545,32.7833122774991,35.0921,2.05880228274223,67.208,39.1723882480824,60.439,3.77364142226059,122.291,57.6,91.3,4.21188284183315,19.4798572353486,2.97400537620334,28.5714285714286,68.9968110976765,57.5332621823016,2.947,76.4497311446465,-0.861831545829773,47.22994995,12.3,-1.01174712181091
"2023","YR2023","Malta","MLT",6.29990005493164,100,49.1465329757208,25.909375,11,1.110399242324,18.0198750670279,80.8697256906481,119.558228831642,1.06,108.806291988427,1.4375,10.6215185022616,60418.3949311068,16.435760263033,19.838129805231,37.8927519961095,97.7078399658203,103.027229309082,101.503606640763,92.0727,5.09396758978883,64.284,41.5346975809718,83.5073170731707,0.504866253628109,140.594,4.8,5.5,0.0688948837122508,1727.334375,3.99255876861009,27.8481012658228,4.3727722852035,221.061835472405,3.479,10.261356435023,0.10974658280611,30.92565918,2.5,0.913654506206512
"2023","YR2023","Mauritania","MRT",4.72389984130859,50.3,86.0514074690377,38.5272145144077,9,33.4051155296335,14.8268032180022,51.7680812523643,38.4070908149798,4.697,7.90868374475115,0.287611138061512,6.80949001978621,6276.4752107936,16.4865587126041,44.5439783104002,29.1927154256855,104.015072968957,96.0685445766014,53.7583536996945,37.3809,4.95305034506872,40.926,33.4070667973941,68.484,2.26048047574852,90.7725,31,37.8,1.56372947461603,4.87284466867178,2.96653079197429,23.2954545454545,40.2857535252942,92.1654445146742,10.37,53.8401728108733,-0.822652637958527,43.7736702,8.7,-0.656128466129303
